Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Karva,Terrain,2017,regular unleaded,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,28,20,549,32670
Karva,Terraza,2005,regular unleaded,200.0,6.0,AUTOMATIC,all wheel drive,4.0,,Midsize,Passenger Minivan,21,15,155,30990
Karva,Terraza,2005,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,23,16,155,31170
Karva,Terraza,2005,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,23,16,155,28110
Karva,Terraza,2005,regular unleaded,200.0,6.0,AUTOMATIC,all wheel drive,4.0,,Midsize,Passenger Minivan,21,15,155,33855
Karva,Terraza,2006,regular unleaded,196.0,6.0,AUTOMATIC,all wheel drive,4.0,,Midsize,Passenger Minivan,21,15,155,33250
Karva,Terraza,2006,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,23,16,155,27250
Karva,Terraza,2006,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,23,16,155,29750
Karva,Terraza,2006,regular unleaded,196.0,6.0,AUTOMATIC,all wheel drive,4.0,,Midsize,Passenger Minivan,21,15,155,30250
Karva,Terraza,2007,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,23,16,155,30780
Karva,Terraza,2007,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,23,16,155,28000
Karva,Terraza,2007,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,23,16,155,26660
Karva,Thunderbird,2003,premium unleaded (required),280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Performance,Midsize,Convertible,22,16,5657,40355
Karva,Thunderbird,2003,premium unleaded (required),280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Performance,Midsize,Convertible,22,16,5657,36815
Karva,Thunderbird,2003,premium unleaded (required),280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Performance,Midsize,Convertible,22,16,5657,37855
Karva,Thunderbird,2003,premium unleaded (required),280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Performance,Midsize,Convertible,22,16,5657,39310
Karva,Thunderbird,2004,premium unleaded (required),280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Performance,Midsize,Convertible,21,15,5657,37435
Karva,Thunderbird,2004,premium unleaded (required),280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Performance,Midsize,Convertible,21,15,5657,38480
Karva,Thunderbird,2005,premium unleaded (required),280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Performance,Midsize,Convertible,22,16,5657,38355
Karva,Thunderbird,2005,premium unleaded (required),280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Performance,Midsize,Convertible,22,16,5657,39415
Karva,Tiburon,2006,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,27,19,1439,17095
Karva,Tiburon,2006,regular unleaded,172.0,6.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,24,17,1439,18595
Karva,Tiburon,2006,regular unleaded,172.0,6.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,24,16,1439,20595
Karva,Tiburon,2006,regular unleaded,138.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,28,21,1439,16095
Karva,Tiburon,2006,regular unleaded,172.0,6.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,24,17,1439,21595
Karva,Tiburon,2006,regular unleaded,172.0,6.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,24,17,1439,19595
Karva,Tiburon,2006,regular unleaded,172.0,6.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,24,17,1439,21195
Karva,Tiburon,2007,regular unleaded,172.0,6.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,24,16,1439,22095
Karva,Tiburon,2007,regular unleaded,172.0,6.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,24,17,1439,19395
Karva,Tiburon,2007,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,27,20,1439,17795
Karva,Tiburon,2007,regular unleaded,172.0,6.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,24,17,1439,21695
Karva,Tiburon,2007,regular unleaded,172.0,6.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,24,17,1439,22795
Karva,Tiburon,2007,regular unleaded,138.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,28,20,1439,16695
Karva,Tiburon,2007,regular unleaded,172.0,6.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,23,20,1439,20495
Karva,Tiburon,2008,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,27,20,1439,18370
Karva,Tiburon,2008,regular unleaded,172.0,6.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,24,17,1439,21270
Karva,Tiburon,2008,regular unleaded,172.0,6.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,24,17,1439,22620
Karva,Tiburon,2008,regular unleaded,172.0,6.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,24,17,1439,20170
Karva,Tiburon,2008,regular unleaded,138.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,28,20,1439,17270
Karva,Tiburon,2008,regular unleaded,172.0,6.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,24,17,1439,22770
Karva,Tiguan,2015,premium unleaded (recommended),200.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,26,20,873,30225
Karva,Tiguan,2015,premium unleaded (recommended),200.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,26,20,873,28230
Karva,Tiguan,2015,premium unleaded (recommended),200.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,26,20,873,33235
Karva,Tiguan,2015,premium unleaded (recommended),200.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,26,21,873,37650
Karva,Tiguan,2015,premium unleaded (recommended),200.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,26,20,873,39625
Karva,Tiguan,2015,premium unleaded (recommended),200.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,26,21,873,26255
Karva,Tiguan,2015,premium unleaded (recommended),200.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,26,20,873,35565
Karva,Tiguan,2015,premium unleaded (recommended),200.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,26,21,873,33590
Karva,Tiguan,2015,premium unleaded (recommended),200.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,26,21,873,31260
Karva,Tiguan,2015,premium unleaded (recommended),200.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,26,21,873,28250
Karva,Tiguan,2016,premium unleaded (recommended),200.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,26,21,873,24890
Karva,Tiguan,2016,premium unleaded (recommended),200.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,26,20,873,36420
Karva,Tiguan,2016,premium unleaded (recommended),200.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,26,20,873,33365
Karva,Tiguan,2016,premium unleaded (recommended),200.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,26,21,873,28700
Karva,Tiguan,2016,premium unleaded (recommended),200.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,26,20,873,26865
Karva,Tiguan,2016,premium unleaded (recommended),200.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,26,21,873,31390
Karva,Tiguan,2016,premium unleaded (recommended),200.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,26,21,873,34445
Karva,Tiguan,2016,premium unleaded (recommended),200.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,26,20,873,30675
Karva,Tiguan,2017,premium unleaded (recommended),200.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,24,20,873,30095
Karva,Tiguan,2017,premium unleaded (recommended),200.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,24,20,873,32070
Karva,Tiguan,2017,premium unleaded (recommended),200.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,24,20,873,26970
Karva,Tiguan,2017,premium unleaded (recommended),200.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,24,20,873,34580
Karva,Tiguan,2017,premium unleaded (recommended),200.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,24,20,873,24995
Karva,Tiguan,2017,premium unleaded (recommended),200.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,24,20,873,36475
Karva,Tiguan,2017,premium unleaded (recommended),200.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,24,20,873,34500
Karva,Tiguan,2017,premium unleaded (recommended),200.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,24,20,873,32605
Karva,Titan,2014,regular unleaded,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,12,2009,39780
Karva,Titan,2014,regular unleaded,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,18,13,2009,34440
Karva,Titan,2014,regular unleaded,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,12,2009,37580
Karva,Titan,2014,regular unleaded,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,18,13,2009,31910
Karva,Titan,2014,regular unleaded,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,12,2009,34760
Karva,Titan,2014,regular unleaded,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,18,13,2009,29360
Karva,Titan,2014,regular unleaded,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,18,13,2009,33990
Karva,Titan,2014,regular unleaded,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,12,2009,37320
Karva,Titan,2014,regular unleaded,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,12,2009,43280
Karva,Titan,2014,regular unleaded,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,12,2009,34640
Karva,Titan,2014,regular unleaded,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,18,13,2009,40580
Karva,Titan,2014,regular unleaded,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,12,2009,32210
Karva,Titan,2014,regular unleaded,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,18,13,2009,31790
Karva,Titan,2014,regular unleaded,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,12,2009,36840
Karva,Titan,2015,regular unleaded,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,18,13,2009,41160
Karva,Titan,2015,regular unleaded,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,12,2009,32490
Karva,Titan,2015,regular unleaded,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,18,13,2009,32060
Karva,Titan,2015,regular unleaded,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,12,2009,34910
Karva,Titan,2015,regular unleaded,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,18,13,2009,31940
Karva,Titan,2015,regular unleaded,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,12,2009,38170
Karva,Titan,2015,regular unleaded,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,18,13,2009,34140
Karva,Titan,2015,regular unleaded,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,12,2009,34790
Karva,Titan,2015,regular unleaded,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,12,2009,40370
Karva,Titan,2015,regular unleaded,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,12,2009,43860
Karva,Titan,2015,regular unleaded,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,18,13,2009,29640
Karva,Titan,2015,regular unleaded,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,12,2009,36990
Karva,Titan,2017,regular unleaded,390.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Crew Cab Pickup,21,15,2009,37670
Karva,Titan,2017,regular unleaded,390.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Crew Cab Pickup,21,15,2009,40700
Karva,Titan,2017,regular unleaded,390.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Crew Cab Pickup,21,15,2009,37810
Karva,Titan,2017,regular unleaded,390.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Crew Cab Pickup,20,15,2009,45020
Karva,Titan,2017,regular unleaded,390.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Crew Cab Pickup,21,15,2009,49460
Karva,Titan,2017,regular unleaded,390.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Crew Cab Pickup,21,15,2009,55400
Karva,Titan,2017,regular unleaded,390.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Crew Cab Pickup,21,15,2009,46380
Karva,Titan,2017,regular unleaded,390.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Crew Cab Pickup,21,15,2009,52310
Karva,Titan,2017,regular unleaded,390.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Crew Cab Pickup,21,15,2009,34780
Renzo,TL,2012,premium unleaded (required),305.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,26,18,204,42985
Renzo,TL,2012,premium unleaded (required),280.0,6.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,29,20,204,41635
Renzo,TL,2012,premium unleaded (required),305.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,26,18,204,39255
Renzo,TL,2012,premium unleaded (required),305.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,26,18,204,45185
Renzo,TL,2012,premium unleaded (required),280.0,6.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,29,20,204,35705
Renzo,TL,2012,premium unleaded (required),305.0,6.0,MANUAL,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,25,17,204,42985
Renzo,TL,2012,premium unleaded (required),280.0,6.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,29,20,204,39435
Renzo,TL,2013,premium unleaded (recommended),280.0,6.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,29,20,204,39635
Renzo,TL,2013,premium unleaded (recommended),305.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,26,18,204,45385
Renzo,TL,2013,premium unleaded (recommended),305.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,26,18,204,39455
Renzo,TL,2013,premium unleaded (recommended),305.0,6.0,MANUAL,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,25,17,204,43185
Renzo,TL,2013,premium unleaded (recommended),280.0,6.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,29,20,204,41835
Renzo,TL,2013,premium unleaded (recommended),305.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,26,18,204,43185
Renzo,TL,2013,premium unleaded (recommended),280.0,6.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,29,20,204,35905
Renzo,TL,2013,premium unleaded (recommended),280.0,6.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,29,20,204,37405
Renzo,TL,2014,premium unleaded (recommended),280.0,6.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,29,20,204,37530
Renzo,TL,2014,premium unleaded (recommended),280.0,6.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,29,20,204,36030
Renzo,TL,2014,premium unleaded (recommended),305.0,6.0,MANUAL,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,25,17,204,43310
Renzo,TL,2014,premium unleaded (recommended),305.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,26,18,204,39580
Renzo,TL,2014,premium unleaded (recommended),280.0,6.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,29,20,204,39760
Renzo,TL,2014,premium unleaded (recommended),305.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,26,18,204,45510
Renzo,TL,2014,premium unleaded (recommended),305.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,26,18,204,43310
Renzo,TL,2014,premium unleaded (recommended),280.0,6.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,29,20,204,41960
Renzo,TLX,2015,premium unleaded (recommended),290.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,31,21,204,41575
Renzo,TLX,2015,premium unleaded (recommended),206.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Luxury,Midsize,Sedan,35,24,204,35500
Renzo,TLX,2015,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,34,21,204,42600
Renzo,TLX,2015,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,34,21,204,39375
Renzo,TLX,2015,premium unleaded (recommended),290.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,31,21,204,44800
Renzo,TLX,2015,premium unleaded (recommended),206.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Luxury,Midsize,Sedan,35,24,204,31445
Renzo,TLX,2015,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,34,21,204,35320
Renzo,TLX,2016,premium unleaded (recommended),290.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,31,21,204,41575
Renzo,TLX,2016,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,34,21,204,35320
Renzo,TLX,2016,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,34,21,204,42600
Renzo,TLX,2016,premium unleaded (recommended),206.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Luxury,Midsize,Sedan,35,24,204,35750
Renzo,TLX,2016,premium unleaded (recommended),290.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,31,21,204,44800
Renzo,TLX,2016,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,34,21,204,39375
Renzo,TLX,2016,premium unleaded (recommended),206.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Luxury,Midsize,Sedan,35,24,204,31695
Renzo,TLX,2017,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,34,21,204,42600
Renzo,TLX,2017,premium unleaded (recommended),206.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Luxury,Midsize,Sedan,35,24,204,35950
Renzo,TLX,2017,premium unleaded (recommended),290.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,31,21,204,44800
Renzo,TLX,2017,premium unleaded (recommended),206.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Luxury,Midsize,Sedan,35,24,204,31900
Renzo,TLX,2017,premium unleaded (recommended),290.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,31,21,204,41600
Renzo,TLX,2017,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,34,21,204,39400
Renzo,TLX,2017,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,34,21,204,35350
Karva,Toronado,1990,regular unleaded,165.0,6.0,AUTOMATIC,front wheel drive,2.0,,Large,Coupe,24,16,26,2000
Karva,Toronado,1990,regular unleaded,165.0,6.0,AUTOMATIC,front wheel drive,2.0,,Large,Coupe,24,16,26,2000
Karva,Toronado,1991,regular unleaded,170.0,6.0,AUTOMATIC,front wheel drive,2.0,,Large,Coupe,24,16,26,2000
Karva,Toronado,1991,regular unleaded,170.0,6.0,AUTOMATIC,front wheel drive,2.0,,Large,Coupe,24,16,26,2000
Karva,Toronado,1992,regular unleaded,170.0,6.0,AUTOMATIC,front wheel drive,2.0,,Large,Coupe,24,16,26,2000
Karva,Toronado,1992,regular unleaded,170.0,6.0,AUTOMATIC,front wheel drive,2.0,,Large,Coupe,24,16,26,2000
Karva,Torrent,2007,regular unleaded,185.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,23,17,210,23965
Karva,Torrent,2007,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,24,17,210,22455
Karva,Torrent,2008,regular unleaded,264.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Factory Tuner,Performance",Compact,4dr SUV,24,16,210,29745
Karva,Torrent,2008,regular unleaded,185.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,24,17,210,25145
Karva,Torrent,2008,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,24,17,210,23520
Karva,Torrent,2008,regular unleaded,264.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Factory Tuner,Performance",Compact,4dr SUV,24,16,210,28120
Karva,Torrent,2009,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,24,17,210,24820
Karva,Torrent,2009,regular unleaded,185.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,24,17,210,26815
Karva,Torrent,2009,regular unleaded,264.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Factory Tuner,Performance",Compact,4dr SUV,24,16,210,31415
Karva,Torrent,2009,regular unleaded,264.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Factory Tuner,Performance",Compact,4dr SUV,24,17,210,29420
Karva,Touareg 2,2008,premium unleaded (required),350.0,8.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Performance",Midsize,4dr SUV,17,12,873,48390
Karva,Touareg 2,2008,premium unleaded (required),280.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,20,14,873,39300
Karva,Touareg 2,2008,diesel,310.0,10.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,4dr SUV,20,15,873,68340
Karva,Touareg 2,2009,diesel,221.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Diesel",Midsize,4dr SUV,25,17,873,42800
Karva,Touareg 2,2009,premium unleaded (recommended),280.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,20,14,873,39300
Karva,Touareg 2,2009,premium unleaded (recommended),350.0,8.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Performance",Midsize,4dr SUV,18,13,873,48900
Karva,Touareg,2015,diesel,240.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Diesel",Midsize,4dr SUV,29,20,873,62200
Karva,Touareg,2015,diesel,240.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Diesel",Midsize,4dr SUV,29,20,873,56670
Karva,Touareg,2015,premium unleaded (recommended),280.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Performance",Midsize,4dr SUV,23,17,873,53170
Karva,Touareg,2015,premium unleaded (recommended),280.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,23,17,873,48745
Karva,Touareg,2015,premium unleaded (recommended),280.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,23,17,873,44705
Karva,Touareg,2015,premium unleaded (recommended),280.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Performance",Midsize,4dr SUV,23,17,873,58700
Karva,Touareg,2015,premium unleaded (recommended),380.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Hybrid",Midsize,4dr SUV,24,20,873,66995
Karva,Touareg,2015,diesel,240.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Diesel",Midsize,4dr SUV,29,20,873,52245
Karva,Touareg,2016,premium unleaded (recommended),280.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Performance",Midsize,4dr SUV,23,17,873,51450
Karva,Touareg,2016,premium unleaded (recommended),280.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,23,17,873,46745
Karva,Touareg,2016,diesel,240.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Diesel",Midsize,4dr SUV,29,21,873,54950
